timestamp,server_id,cpu_usage_pct,ram_usage_pct,cpu_temperature_celsius,disk_io_rate,network_latency_ms,system_status
2026-05-17 20:45:22,SRV-RENAULT-CAO,27.41,32.01,52.0,26.54,4.9,0
2026-05-17 20:50:22,SRV-RENAULT-USINE,20.29,35.9,49.8,31.67,3.1,0
2026-05-17 20:50:22,SRV-RENAULT-LOGISTIQUE,20.1,31.35,49.3,27.2,14.9,0
2026-05-17 20:50:22,SRV-RENAULT-CAO,23.99,40.01,48.2,15.63,14.2,0
2026-05-17 20:55:22,SRV-RENAULT-USINE,25.0,22.97,50.1,14.98,8.2,0
2026-05-17 20:55:22,SRV-RENAULT-LOGISTIQUE,16.86,22.13,47.3,10.13,3.7,0
2026-05-17 20:55:22,SRV-RENAULT-CAO,24.14,21.25,49.3,23.56,5.9,0
2026-05-17 21:00:22,SRV-RENAULT-USINE,34.64,41.81,52.5,22.82,2.2,0
2026-05-17 21:00:22,SRV-RENAULT-LOGISTIQUE,32.95,31.94,53.0,29.8,11.1,0
2026-05-17 21:00:22,SRV-RENAULT-CAO,29.13,34.58,50.0,14.06,13.4,0
2026-05-17 21:05:22,SRV-RENAULT-USINE,25.87,29.07,48.9,9.13,4.3,0
2026-05-17 21:05:22,SRV-RENAULT-LOGISTIQUE,23.49,26.95,50.7,8.13,12.5,0
2026-05-17 21:05:22,SRV-RENAULT-CAO,16.45,23.83,48.4,11.03,9.8,0
2026-05-17 21:10:22,SRV-RENAULT-USINE,27.27,32.65,49.3,11.19,7.1,0
2026-05-17 21:10:22,SRV-RENAULT-LOGISTIQUE,25.67,41.62,51.8,25.27,12.5,0
2026-05-17 21:10:22,SRV-RENAULT-CAO,33.28,29.76,54.1,23.37,4.9,0
2026-05-17 21:15:22,SRV-RENAULT-USINE,34.53,31.76,52.6,23.44,13.0,0
2026-05-17 21:15:22,SRV-RENAULT-LOGISTIQUE,31.22,39.21,50.9,31.6,3.7,0
2026-05-17 21:15:22,SRV-RENAULT-CAO,32.98,21.3,52.4,26.33,9.0,0
2026-05-17 21:20:22,SRV-RENAULT-USINE,30.83,34.44,53.6,21.87,4.3,0
2026-05-17 21:20:22,SRV-RENAULT-LOGISTIQUE,14.84,36.9,45.5,18.38,2.0,0
2026-05-17 21:20:22,SRV-RENAULT-CAO,24.96,34.75,51.4,19.7,10.1,0
2026-05-17 21:25:22,SRV-RENAULT-USINE,25.64,32.29,48.3,20.37,12.6,0
2026-05-17 21:25:22,SRV-RENAULT-LOGISTIQUE,33.15,27.22,54.2,12.34,12.4,0
2026-05-17 21:25:22,SRV-RENAULT-CAO,19.41,37.4,49.6,23.98,7.0,0
2026-05-17 21:30:22,SRV-RENAULT-USINE,31.94,24.63,53.1,8.32,5.4,0
2026-05-17 21:30:22,SRV-RENAULT-LOGISTIQUE,25.87,41.23,50.3,19.6,11.1,0
2026-05-17 21:30:22,SRV-RENAULT-CAO,15.36,33.22,45.3,12.56,9.0,0
2026-05-17 21:35:22,SRV-RENAULT-USINE,34.94,35.95,52.4,17.51,7.4,0
2026-05-17 21:35:22,SRV-RENAULT-LOGISTIQUE,20.47,37.52,47.9,25.21,14.5,0
2026-05-17 21:35:22,SRV-RENAULT-CAO,19.43,29.03,49.8,34.43,6.8,0
2026-05-17 21:40:22,SRV-RENAULT-USINE,30.76,31.39,50.8,10.84,5.7,0
2026-05-17 21:40:22,SRV-RENAULT-LOGISTIQUE,34.41,39.2,53.2,30.53,14.2,0
2026-05-17 21:40:22,SRV-RENAULT-CAO,21.93,25.42,50.3,33.47,9.9,0
2026-05-17 21:45:22,SRV-RENAULT-USINE,27.05,23.95,50.9,14.53,6.7,0
2026-05-17 21:45:22,SRV-RENAULT-LOGISTIQUE,33.58,37.36,52.7,21.98,6.8,0
2026-05-17 21:45:22,SRV-RENAULT-CAO,34.35,35.91,53.2,32.09,8.1,0
2026-05-17 21:50:22,SRV-RENAULT-USINE,28.71,35.64,52.3,20.75,3.3,0
2026-05-17 21:50:22,SRV-RENAULT-LOGISTIQUE,26.44,30.58,50.6,32.17,2.7,0
2026-05-17 21:50:22,SRV-RENAULT-CAO,16.88,40.27,47.4,10.73,4.3,0
2026-05-17 21:55:22,SRV-RENAULT-USINE,17.88,24.59,48.3,8.66,10.4,0
2026-05-17 21:55:22,SRV-RENAULT-LOGISTIQUE,17.46,36.22,46.4,31.1,11.6,0
2026-05-17 21:55:22,SRV-RENAULT-CAO,14.6,23.53,44.6,20.4,7.1,0
2026-05-17 22:00:22,SRV-RENAULT-USINE,25.04,34.39,49.8,21.5,14.5,0
2026-05-17 22:00:22,SRV-RENAULT-LOGISTIQUE,34.25,28.74,54.3,7.44,8.4,0
2026-05-17 22:00:22,SRV-RENAULT-CAO,26.56,22.27,50.6,25.61,6.3,0
2026-05-17 22:05:22,SRV-RENAULT-USINE,19.51,28.6,47.1,7.89,11.1,0
2026-05-17 22:05:22,SRV-RENAULT-LOGISTIQUE,31.71,24.35,52.2,27.11,14.7,0
2026-05-17 22:05:22,SRV-RENAULT-CAO,16.83,28.72,47.3,21.06,13.9,0
2026-05-17 22:10:22,SRV-RENAULT-USINE,23.67,41.62,50.0,34.88,8.8,0
2026-05-17 22:10:22,SRV-RENAULT-LOGISTIQUE,32.78,24.72,54.9,13.42,7.7,0
2026-05-17 22:10:22,SRV-RENAULT-CAO,27.41,37.81,52.8,9.42,4.4,0
2026-05-17 22:15:22,SRV-RENAULT-USINE,22.87,32.43,48.9,12.9,11.0,0
2026-05-17 22:15:22,SRV-RENAULT-LOGISTIQUE,20.72,23.29,49.3,7.2,6.0,0
2026-05-17 22:15:22,SRV-RENAULT-CAO,29.2,39.48,51.4,33.14,9.8,0
2026-05-17 22:20:22,SRV-RENAULT-USINE,27.82,41.19,51.5,10.32,3.4,0
2026-05-17 22:20:22,SRV-RENAULT-LOGISTIQUE,25.73,25.92,51.6,30.31,13.5,0
2026-05-17 22:20:22,SRV-RENAULT-CAO,14.66,29.48,45.4,30.86,6.3,0
2026-05-17 22:25:22,SRV-RENAULT-USINE,32.52,30.25,52.9,7.9,6.4,0
2026-05-17 22:25:22,SRV-RENAULT-LOGISTIQUE,34.76,21.23,53.4,34.1,13.0,0
2026-05-17 22:25:22,SRV-RENAULT-CAO,21.81,23.03,49.3,30.64,11.9,0
2026-05-17 22:30:22,SRV-RENAULT-USINE,34.69,31.15,52.8,32.46,5.4,0
2026-05-17 22:30:22,SRV-RENAULT-LOGISTIQUE,16.18,37.1,45.6,29.38,6.1,0
2026-05-17 22:30:22,SRV-RENAULT-CAO,14.92,27.47,44.8,29.84,6.6,0
2026-05-17 22:35:22,SRV-RENAULT-USINE,32.93,30.42,55.0,33.87,3.3,0
2026-05-17 22:35:22,SRV-RENAULT-LOGISTIQUE,20.73,41.21,48.9,34.31,8.2,0
2026-05-17 22:35:22,SRV-RENAULT-CAO,20.85,36.89,50.1,21.12,2.0,0
2026-05-17 22:40:22,SRV-RENAULT-USINE,14.61,23.15,44.3,10.05,8.4,0
2026-05-17 22:40:22,SRV-RENAULT-LOGISTIQUE,27.35,24.71,49.3,7.86,11.6,0
2026-05-17 22:40:22,SRV-RENAULT-CAO,17.06,31.65,45.3,28.87,4.9,0
2026-05-17 22:45:22,SRV-RENAULT-USINE,24.02,26.4,49.3,23.55,5.0,0
2026-05-17 22:45:22,SRV-RENAULT-LOGISTIQUE,16.56,23.68,47.7,17.24,11.6,0
2026-05-17 22:45:22,SRV-RENAULT-CAO,16.76,34.22,46.4,27.53,8.8,0
2026-05-17 22:50:22,SRV-RENAULT-USINE,15.18,29.48,46.9,16.51,5.9,0
2026-05-17 22:50:22,SRV-RENAULT-LOGISTIQUE,27.82,31.61,50.8,25.01,8.2,0
2026-05-17 22:50:22,SRV-RENAULT-CAO,16.74,27.39,47.2,27.31,4.0,0
2026-05-17 22:55:22,SRV-RENAULT-USINE,24.99,41.21,51.5,34.69,7.6,0
2026-05-17 22:55:22,SRV-RENAULT-LOGISTIQUE,21.02,27.55,50.1,9.18,3.8,0
2026-05-17 22:55:22,SRV-RENAULT-CAO,23.21,27.09,48.6,18.36,2.4,0
2026-05-17 23:00:22,SRV-RENAULT-USINE,25.36,30.44,49.1,31.68,9.7,0
2026-05-17 23:00:22,SRV-RENAULT-LOGISTIQUE,16.32,21.08,45.7,23.68,14.2,0
2026-05-17 23:00:22,SRV-RENAULT-CAO,26.69,32.0,49.7,24.1,9.8,0
2026-05-17 23:05:22,SRV-RENAULT-USINE,16.65,23.84,45.0,26.08,8.0,0
2026-05-17 23:05:22,SRV-RENAULT-LOGISTIQUE,32.13,37.47,52.0,20.25,6.6,0
2026-05-17 23:05:22,SRV-RENAULT-CAO,14.44,39.59,44.8,10.54,12.9,0
2026-05-17 23:10:22,SRV-RENAULT-USINE,17.82,29.22,49.0,30.42,15.0,0
2026-05-17 23:10:22,SRV-RENAULT-LOGISTIQUE,15.84,37.94,45.5,32.44,3.0,0
2026-05-17 23:10:22,SRV-RENAULT-CAO,22.27,38.93,48.7,19.75,11.3,0
2026-05-17 23:15:22,SRV-RENAULT-USINE,20.01,27.76,48.6,10.1,14.8,0
2026-05-17 23:15:22,SRV-RENAULT-LOGISTIQUE,19.12,22.19,46.1,18.68,11.3,0
2026-05-17 23:15:22,SRV-RENAULT-CAO,33.82,31.28,52.4,10.51,10.7,0
2026-05-17 23:20:22,SRV-RENAULT-USINE,19.96,40.69,48.6,13.51,7.4,0
2026-05-17 23:20:22,SRV-RENAULT-LOGISTIQUE,19.53,22.15,47.1,33.57,10.0,0
2026-05-17 23:20:22,SRV-RENAULT-CAO,24.86,37.66,48.5,14.44,4.7,0
2026-05-17 23:25:22,SRV-RENAULT-USINE,30.58,39.82,53.5,7.68,4.2,0
2026-05-17 23:25:22,SRV-RENAULT-LOGISTIQUE,31.68,21.99,53.5,33.78,5.6,0
2026-05-17 23:25:22,SRV-RENAULT-CAO,22.71,25.78,49.9,13.27,7.7,0
2026-05-17 23:30:22,SRV-RENAULT-USINE,15.49,35.51,47.6,34.23,11.0,0
2026-05-17 23:30:22,SRV-RENAULT-LOGISTIQUE,34.43,27.25,55.4,23.26,11.3,0
2026-05-17 23:30:22,SRV-RENAULT-CAO,33.35,24.74,55.3,9.19,10.4,0
2026-05-17 23:35:22,SRV-RENAULT-USINE,17.88,33.63,48.9,34.72,9.7,0
2026-05-17 23:35:22,SRV-RENAULT-LOGISTIQUE,23.22,21.13,47.4,29.14,9.5,0
2026-05-17 23:35:22,SRV-RENAULT-CAO,15.45,37.84,48.0,27.33,8.5,0
2026-05-17 23:40:22,SRV-RENAULT-USINE,33.28,21.89,52.1,13.93,5.4,0
2026-05-17 23:40:22,SRV-RENAULT-LOGISTIQUE,19.55,29.56,46.2,13.29,5.7,0
2026-05-17 23:40:22,SRV-RENAULT-CAO,21.59,41.15,49.1,11.18,13.8,0
2026-05-17 23:45:22,SRV-RENAULT-USINE,34.2,31.71,55.2,22.91,5.0,0
2026-05-17 23:45:22,SRV-RENAULT-LOGISTIQUE,31.48,37.73,53.2,12.51,13.8,0
2026-05-17 23:45:22,SRV-RENAULT-CAO,27.67,38.5,49.2,9.35,14.1,0
2026-05-17 23:50:22,SRV-RENAULT-USINE,15.07,39.3,44.7,18.09,6.0,0
2026-05-17 23:50:22,SRV-RENAULT-LOGISTIQUE,27.96,28.63,50.1,29.34,14.9,0
2026-05-17 23:50:22,SRV-RENAULT-CAO,26.29,28.11,51.6,23.54,10.5,0
2026-05-17 23:55:22,SRV-RENAULT-USINE,34.16,35.37,53.7,23.28,9.0,0
2026-05-17 23:55:22,SRV-RENAULT-LOGISTIQUE,27.24,41.31,52.1,9.75,11.8,0
2026-05-17 23:55:22,SRV-RENAULT-CAO,23.67,30.56,50.2,18.95,12.9,0
2026-05-18 00:00:22,SRV-RENAULT-USINE,14.61,24.3,46.8,21.02,6.6,0
2026-05-18 00:00:22,SRV-RENAULT-LOGISTIQUE,17.38,25.88,46.4,28.58,6.9,0
2026-05-18 00:00:22,SRV-RENAULT-CAO,18.06,24.09,48.3,14.56,4.4,0
2026-05-18 00:05:22,SRV-RENAULT-USINE,14.6,35.92,44.4,7.23,5.0,0
2026-05-18 00:05:22,SRV-RENAULT-LOGISTIQUE,16.66,35.97,46.7,27.04,5.0,0
2026-05-18 00:05:22,SRV-RENAULT-CAO,32.27,33.18,52.9,33.18,14.4,0
2026-05-18 00:10:22,SRV-RENAULT-USINE,33.76,26.41,55.4,28.62,11.5,0
2026-05-18 00:10:22,SRV-RENAULT-LOGISTIQUE,26.78,24.66,48.9,32.21,12.1,0
2026-05-18 00:10:22,SRV-RENAULT-CAO,27.86,27.8,52.1,31.19,6.7,0
2026-05-18 00:15:22,SRV-RENAULT-USINE,26.01,41.68,52.4,10.15,14.3,0
2026-05-18 00:15:22,SRV-RENAULT-LOGISTIQUE,27.57,41.42,51.7,24.72,5.9,0
2026-05-18 00:15:22,SRV-RENAULT-CAO,17.47,21.72,47.5,15.05,3.9,0
2026-05-18 00:20:22,SRV-RENAULT-USINE,28.59,36.75,51.4,9.17,7.0,0
2026-05-18 00:20:22,SRV-RENAULT-LOGISTIQUE,23.5,38.15,51.0,33.45,6.3,0
2026-05-18 00:20:22,SRV-RENAULT-CAO,23.6,27.25,50.6,16.39,11.3,0
2026-05-18 00:25:22,SRV-RENAULT-USINE,23.76,33.67,48.7,33.65,14.2,0
2026-05-18 00:25:22,SRV-RENAULT-LOGISTIQUE,34.84,33.1,55.0,24.92,14.6,0
2026-05-18 00:25:22,SRV-RENAULT-CAO,34.95,29.18,55.1,16.1,14.2,0
2026-05-18 00:30:22,SRV-RENAULT-USINE,23.88,21.15,49.7,10.09,2.6,0
2026-05-18 00:30:22,SRV-RENAULT-LOGISTIQUE,29.66,30.79,49.9,34.51,13.6,0
2026-05-18 00:30:22,SRV-RENAULT-CAO,20.65,40.64,48.0,30.31,12.2,0
2026-05-18 00:35:22,SRV-RENAULT-USINE,22.83,23.76,50.7,10.28,5.3,0
2026-05-18 00:35:22,SRV-RENAULT-LOGISTIQUE,15.91,36.63,44.6,33.36,11.3,0
2026-05-18 00:35:22,SRV-RENAULT-CAO,21.43,28.59,50.1,27.18,11.1,0
2026-05-18 00:40:22,SRV-RENAULT-USINE,16.6,26.74,47.4,21.85,10.4,0
2026-05-18 00:40:22,SRV-RENAULT-LOGISTIQUE,29.84,23.98,50.6,25.08,5.2,0
2026-05-18 00:40:22,SRV-RENAULT-CAO,21.85,25.71,47.2,27.53,6.8,0
2026-05-18 00:45:22,SRV-RENAULT-USINE,26.91,39.25,50.2,9.73,9.1,0
2026-05-18 00:45:22,SRV-RENAULT-LOGISTIQUE,26.35,24.89,50.6,27.02,4.9,0
2026-05-18 00:45:22,SRV-RENAULT-CAO,29.51,21.09,52.5,10.28,12.8,0
2026-05-18 00:50:22,SRV-RENAULT-USINE,34.78,35.1,54.7,8.08,14.0,0
2026-05-18 00:50:22,SRV-RENAULT-LOGISTIQUE,24.18,36.76,48.1,14.83,9.2,0
2026-05-18 00:50:22,SRV-RENAULT-CAO,33.68,31.85,54.8,20.1,7.0,0
2026-05-18 00:55:22,SRV-RENAULT-USINE,22.05,34.61,50.2,13.72,9.8,0
2026-05-18 00:55:22,SRV-RENAULT-LOGISTIQUE,27.69,29.47,52.2,31.49,8.6,0
2026-05-18 00:55:22,SRV-RENAULT-CAO,19.88,33.05,46.6,15.48,11.0,0
2026-05-18 01:00:22,SRV-RENAULT-USINE,16.18,36.17,47.8,33.29,6.5,0
2026-05-18 01:00:22,SRV-RENAULT-LOGISTIQUE,30.38,40.17,53.7,18.92,9.7,0
2026-05-18 01:00:22,SRV-RENAULT-CAO,23.0,27.2,48.3,27.73,6.0,0
2026-05-18 01:05:22,SRV-RENAULT-USINE,25.22,23.31,49.7,31.19,12.7,0
2026-05-18 01:05:22,SRV-RENAULT-LOGISTIQUE,18.56,35.39,45.8,9.74,5.6,0
2026-05-18 01:05:22,SRV-RENAULT-CAO,14.35,40.4,44.0,19.45,13.0,0
2026-05-18 01:10:22,SRV-RENAULT-USINE,30.76,35.95,52.5,18.2,15.0,0
2026-05-18 01:10:22,SRV-RENAULT-LOGISTIQUE,28.96,21.53,52.0,7.43,14.6,0
2026-05-18 01:10:22,SRV-RENAULT-CAO,33.04,29.98,52.3,10.91,7.1,0
2026-05-18 01:15:22,SRV-RENAULT-USINE,14.8,41.92,47.0,25.32,10.5,0
2026-05-18 01:15:22,SRV-RENAULT-LOGISTIQUE,25.13,31.63,48.5,22.65,5.9,0
2026-05-18 01:15:22,SRV-RENAULT-CAO,23.11,38.44,50.0,8.65,9.0,0
2026-05-18 01:20:22,SRV-RENAULT-USINE,20.78,36.47,48.1,22.82,11.3,0
2026-05-18 01:20:22,SRV-RENAULT-LOGISTIQUE,32.6,31.78,54.8,26.14,4.9,0
2026-05-18 01:20:22,SRV-RENAULT-CAO,15.55,36.34,45.5,29.53,2.4,0
2026-05-18 01:25:22,SRV-RENAULT-USINE,21.12,29.7,50.4,10.47,8.6,0
2026-05-18 01:25:22,SRV-RENAULT-LOGISTIQUE,24.16,29.07,48.9,34.2,10.0,0
2026-05-18 01:25:22,SRV-RENAULT-CAO,28.32,33.95,50.5,28.73,8.8,0
2026-05-18 01:30:22,SRV-RENAULT-USINE,20.96,36.63,47.0,22.71,3.6,0
2026-05-18 01:30:22,SRV-RENAULT-LOGISTIQUE,31.6,35.91,51.7,7.2,13.0,0
2026-05-18 01:30:22,SRV-RENAULT-CAO,17.84,29.41,46.5,13.93,13.3,0
2026-05-18 01:35:22,SRV-RENAULT-USINE,34.34,27.82,54.0,24.3,2.9,0
2026-05-18 01:35:22,SRV-RENAULT-LOGISTIQUE,33.42,29.09,52.9,29.98,9.2,0
2026-05-18 01:35:22,SRV-RENAULT-CAO,17.69,25.42,48.7,22.32,2.5,0
2026-05-18 01:40:22,SRV-RENAULT-USINE,19.59,23.71,47.2,23.3,7.3,0
2026-05-18 01:40:22,SRV-RENAULT-LOGISTIQUE,32.17,37.77,53.7,19.55,6.9,0
2026-05-18 01:40:22,SRV-RENAULT-CAO,29.54,25.57,52.1,31.79,8.1,0
2026-05-18 01:45:22,SRV-RENAULT-USINE,18.93,39.31,46.4,31.55,13.2,0
2026-05-18 01:45:22,SRV-RENAULT-LOGISTIQUE,15.37,37.4,45.1,17.64,9.7,0
2026-05-18 01:45:22,SRV-RENAULT-CAO,27.87,38.01,50.5,14.17,11.1,0
2026-05-18 01:50:22,SRV-RENAULT-USINE,30.26,26.45,50.6,25.23,13.8,0
2026-05-18 01:50:22,SRV-RENAULT-LOGISTIQUE,31.36,28.31,54.5,13.8,13.7,0
2026-05-18 01:50:22,SRV-RENAULT-CAO,18.67,36.72,48.0,17.74,13.2,0
2026-05-18 01:55:22,SRV-RENAULT-USINE,17.93,24.63,46.5,33.16,5.7,0
2026-05-18 01:55:22,SRV-RENAULT-LOGISTIQUE,31.85,35.07,53.0,14.84,2.6,0
2026-05-18 01:55:22,SRV-RENAULT-CAO,14.09,21.59,44.3,28.93,14.3,0
2026-05-18 02:00:22,SRV-RENAULT-USINE,14.89,32.18,46.9,24.22,4.9,0
2026-05-18 02:00:22,SRV-RENAULT-LOGISTIQUE,31.92,26.46,54.1,14.08,8.0,0
2026-05-18 02:00:22,SRV-RENAULT-CAO,16.3,39.89,47.9,21.89,3.4,0
2026-05-18 02:05:22,SRV-RENAULT-USINE,14.92,38.47,46.4,17.84,4.5,0
2026-05-18 02:05:22,SRV-RENAULT-LOGISTIQUE,22.44,31.36,48.3,12.29,12.3,0
2026-05-18 02:05:22,SRV-RENAULT-CAO,28.78,37.02,52.6,29.62,7.6,0
2026-05-18 02:10:22,SRV-RENAULT-USINE,14.12,40.15,45.6,29.74,13.8,0
2026-05-18 02:10:22,SRV-RENAULT-LOGISTIQUE,23.11,32.06,48.2,11.08,11.7,0
2026-05-18 02:10:22,SRV-RENAULT-CAO,18.33,25.92,46.9,13.61,3.3,0
2026-05-18 02:15:22,SRV-RENAULT-USINE,19.26,35.52,47.7,14.36,4.0,0
2026-05-18 02:15:22,SRV-RENAULT-LOGISTIQUE,21.23,41.42,49.6,29.34,6.3,0
2026-05-18 02:15:22,SRV-RENAULT-CAO,29.32,27.9,52.1,20.27,4.0,0
2026-05-18 02:20:22,SRV-RENAULT-USINE,32.52,33.22,51.5,13.03,11.9,0
2026-05-18 02:20:22,SRV-RENAULT-LOGISTIQUE,27.81,21.67,50.9,9.26,14.0,0
2026-05-18 02:20:22,SRV-RENAULT-CAO,21.59,29.25,50.6,10.19,9.8,0
2026-05-18 02:25:22,SRV-RENAULT-USINE,31.99,22.24,54.5,14.34,8.1,0
2026-05-18 02:25:22,SRV-RENAULT-LOGISTIQUE,15.32,38.14,44.5,13.41,2.5,0
2026-05-18 02:25:22,SRV-RENAULT-CAO,24.9,40.6,50.0,30.16,14.4,0
2026-05-18 02:30:22,SRV-RENAULT-USINE,33.02,30.7,52.0,20.48,11.1,0
2026-05-18 02:30:22,SRV-RENAULT-LOGISTIQUE,28.1,38.92,51.4,15.75,2.1,0
2026-05-18 02:30:22,SRV-RENAULT-CAO,25.76,38.79,51.5,24.82,3.7,0
2026-05-18 02:35:22,SRV-RENAULT-USINE,25.8,29.05,48.9,26.06,6.1,0
2026-05-18 02:35:22,SRV-RENAULT-LOGISTIQUE,15.75,27.3,45.4,23.89,8.8,0
2026-05-18 02:35:22,SRV-RENAULT-CAO,28.81,31.46,52.5,19.46,15.0,0
2026-05-18 02:40:22,SRV-RENAULT-USINE,19.81,27.64,49.8,34.7,14.9,0
2026-05-18 02:40:22,SRV-RENAULT-LOGISTIQUE,29.05,32.21,52.9,14.42,13.8,0
2026-05-18 02:40:22,SRV-RENAULT-CAO,32.05,38.22,53.7,28.6,14.7,0
2026-05-18 02:45:22,SRV-RENAULT-USINE,33.7,36.71,53.7,32.08,4.8,0
2026-05-18 02:45:22,SRV-RENAULT-LOGISTIQUE,24.82,33.51,48.0,29.72,7.3,0
2026-05-18 02:45:22,SRV-RENAULT-CAO,27.55,40.52,52.6,8.85,12.4,0
2026-05-18 02:50:22,SRV-RENAULT-USINE,14.68,32.78,47.2,34.56,4.4,0
2026-05-18 02:50:22,SRV-RENAULT-LOGISTIQUE,17.14,30.52,48.9,16.17,11.8,0
2026-05-18 02:50:22,SRV-RENAULT-CAO,22.6,25.0,50.5,25.54,12.7,0
2026-05-18 02:55:22,SRV-RENAULT-USINE,17.08,29.08,47.7,33.17,9.5,0
2026-05-18 02:55:22,SRV-RENAULT-LOGISTIQUE,19.01,33.03,47.5,21.76,6.0,0
2026-05-18 02:55:22,SRV-RENAULT-CAO,14.8,40.81,45.2,17.67,4.2,0
2026-05-18 03:00:22,SRV-RENAULT-USINE,18.76,32.44,49.2,12.77,11.6,0
2026-05-18 03:00:22,SRV-RENAULT-LOGISTIQUE,19.81,27.75,46.1,30.07,4.2,0
2026-05-18 03:00:22,SRV-RENAULT-CAO,15.99,24.82,47.9,19.74,8.4,0
2026-05-18 03:05:22,SRV-RENAULT-USINE,33.72,22.35,53.2,23.68,11.6,0
2026-05-18 03:05:22,SRV-RENAULT-LOGISTIQUE,16.06,33.7,46.8,9.76,10.7,0
2026-05-18 03:05:22,SRV-RENAULT-CAO,17.96,36.86,46.6,28.6,14.7,0
2026-05-18 03:10:22,SRV-RENAULT-USINE,31.41,37.61,53.5,34.64,10.3,0
2026-05-18 03:10:22,SRV-RENAULT-LOGISTIQUE,33.66,32.9,55.1,15.64,4.0,0
2026-05-18 03:10:22,SRV-RENAULT-CAO,33.39,25.18,53.1,16.56,12.5,0
2026-05-18 03:15:22,SRV-RENAULT-USINE,28.39,35.73,50.5,27.32,3.4,0
2026-05-18 03:15:22,SRV-RENAULT-LOGISTIQUE,18.37,22.51,47.4,23.33,11.5,0
2026-05-18 03:15:22,SRV-RENAULT-CAO,33.36,34.32,53.0,15.61,13.7,0
2026-05-18 03:20:22,SRV-RENAULT-USINE,19.45,29.46,48.8,24.5,4.5,0
2026-05-18 03:20:22,SRV-RENAULT-LOGISTIQUE,15.19,31.16,47.8,27.08,13.6,0
2026-05-18 03:20:22,SRV-RENAULT-CAO,24.28,21.89,48.8,34.09,11.6,0
2026-05-18 03:25:22,SRV-RENAULT-USINE,18.07,39.76,47.0,30.65,6.0,0
2026-05-18 03:25:22,SRV-RENAULT-LOGISTIQUE,29.72,29.1,51.5,11.97,4.2,0
2026-05-18 03:25:22,SRV-RENAULT-CAO,22.07,40.86,49.8,10.26,4.4,0
2026-05-18 03:30:22,SRV-RENAULT-USINE,20.05,35.73,48.1,12.29,12.0,0
2026-05-18 03:30:22,SRV-RENAULT-LOGISTIQUE,34.4,30.58,53.5,17.1,12.7,0
2026-05-18 03:30:22,SRV-RENAULT-CAO,15.95,22.54,47.1,28.17,10.6,0
2026-05-18 03:35:22,SRV-RENAULT-USINE,17.18,26.36,45.8,20.28,7.9,0
2026-05-18 03:35:22,SRV-RENAULT-LOGISTIQUE,18.06,28.79,46.6,17.28,2.8,0
2026-05-18 03:35:22,SRV-RENAULT-CAO,21.17,36.36,50.3,33.58,9.3,0
2026-05-18 03:40:22,SRV-RENAULT-USINE,33.02,36.51,52.1,12.8,10.7,0
2026-05-18 03:40:22,SRV-RENAULT-LOGISTIQUE,25.1,41.1,52.0,27.97,14.3,0
2026-05-18 03:40:22,SRV-RENAULT-CAO,30.88,22.7,51.4,24.96,4.7,0
2026-05-18 03:45:22,SRV-RENAULT-USINE,14.72,31.97,47.2,33.3,5.0,0
2026-05-18 03:45:22,SRV-RENAULT-LOGISTIQUE,24.83,41.37,49.0,7.24,3.9,0
2026-05-18 03:45:22,SRV-RENAULT-CAO,20.64,24.46,47.2,26.28,7.3,0
2026-05-18 03:50:22,SRV-RENAULT-USINE,34.14,24.4,52.1,8.37,4.7,0
2026-05-18 03:50:22,SRV-RENAULT-LOGISTIQUE,23.82,21.99,48.1,27.15,3.4,0
2026-05-18 03:50:22,SRV-RENAULT-CAO,21.12,34.59,49.3,33.55,9.0,0
2026-05-18 03:55:22,SRV-RENAULT-USINE,24.02,31.26,48.1,25.65,7.0,0
2026-05-18 03:55:22,SRV-RENAULT-LOGISTIQUE,26.26,27.04,48.5,10.0,12.5,0
2026-05-18 03:55:22,SRV-RENAULT-CAO,20.63,25.65,49.9,15.96,9.5,0
2026-05-18 04:00:22,SRV-RENAULT-USINE,23.43,26.14,49.3,15.96,13.8,0
2026-05-18 04:00:22,SRV-RENAULT-LOGISTIQUE,24.16,25.71,48.8,15.95,7.0,0
2026-05-18 04:00:22,SRV-RENAULT-CAO,19.58,31.85,47.5,34.81,14.4,0
2026-05-18 04:05:22,SRV-RENAULT-USINE,21.65,33.41,47.5,30.5,10.6,0
2026-05-18 04:05:22,SRV-RENAULT-LOGISTIQUE,27.34,26.51,50.5,26.27,2.2,0
2026-05-18 04:05:22,SRV-RENAULT-CAO,19.13,30.71,46.2,18.8,6.1,0
2026-05-18 04:10:22,SRV-RENAULT-USINE,16.03,22.86,46.0,20.54,6.4,0
2026-05-18 04:10:22,SRV-RENAULT-LOGISTIQUE,31.23,29.71,51.6,23.49,11.5,0
2026-05-18 04:10:22,SRV-RENAULT-CAO,32.77,36.0,53.9,27.44,14.8,0
2026-05-18 04:15:22,SRV-RENAULT-USINE,20.64,29.8,49.3,14.89,14.0,0
2026-05-18 04:15:22,SRV-RENAULT-LOGISTIQUE,17.49,27.73,46.8,34.96,13.7,0
2026-05-18 04:15:22,SRV-RENAULT-CAO,25.51,34.55,48.8,29.65,10.3,0
2026-05-18 04:20:22,SRV-RENAULT-USINE,31.05,41.76,52.2,34.21,6.6,0
2026-05-18 04:20:22,SRV-RENAULT-LOGISTIQUE,26.32,37.28,48.9,18.1,10.3,0
